,height,width,filename,liked_count,insta_id,user_id,shortcode,tags,timestamp,museum
1955,1080,1080,14240986_668080936683065_2039870591_n.jpg,76,1343428470880874390,2127643273,BKk0ROUAC-W,"['invitée', 'hermitage_lausanne', 'bandedessinee', 'cartoon', 'blutch', 'nieletoroni', 'catherinemeurisse', 'mylausanne', 'weekend', 'Lausanne', 'humour', 'visite', 'exposition', 'surlevif', 'bdfil', 'dessin', 'auteur', 'souvenir', 'festival']",1474369175,hermitage_lausanne
1956,1080,1080,14350456_978093765635913_1876083857_n.jpg,67,1342694619523090636,2127643273,BKiNaR-gIjM,"['jeune', 'holiday', 'yes', 'betttag', 'montag', '123', 'and', 'back', 'monday', 'open', 'fasting', 'markfrancis', 'museum', 'lundi', 'sun', 'soleil', '6pm', 'art', 'basquiat', '1995', 'compression', 'federal', 'collectionprivee', 'hermitage_lausanne', 'celebrate', 'soulages', 'dubuffet', 'enjoy']",1474281693,hermitage_lausanne
1957,1080,1080,14280514_540677652788015_1297813458_n.jpg,68,1341886750661933998,2127643273,BKfVuPeAfuu,"['mylausanne', 'detail', 'lausanne', 'good', 'artist', 'reason', 'bad', 'composition', 'museum', 'painting', 'visit', 'color', 'french', 'master', 'dark', 'weather', '2003', 'hermitage_lausanne', 'amazing', 'soulages', 'enjoy']",1474185387,hermitage_lausanne
1958,1080,1080,14295602_290372938013145_1728922565_n.jpg,36,1339256873341499714,2046819868,BKV_wfWhTlC,"['hermitage_lausanne', 'cocktailtime', 'summernights', 'terrasse', 'lausanne', 'indiansummer', 'apero', 'lesquisselausanne']",1473871882,hermitage_lausanne
1959,1080,1080,14272239_325591317791242_975488597_n.jpg,103,1339214039422662680,2127643273,BKV2BLKAPgY,"['mylausanne', 'vous', 'nouvelle', 'amaretto', 'glance', 'indiansummer', 'unique', 'glazarono', 'cocktail', 'exclusivité', 'lesquisselausanne', 'creation', 'citronvert', 'adorer', 'terrasse', 'lime', 'spritz', 'Summertime', 'hermitage_lausanne', 'restaurant', 'déguster', 'drink']",1473866775,hermitage_lausanne
1960,1080,1080,14334691_1582383748732411_1030225658_n.jpg,66,1339046025712775312,2127643273,BKVP0QMgjCQ,"['everywhere', 'marylinmonroe', 'girl', 'mylausanne', 'books', 'warhol', 'lausanne', 'cigarette', 'popart', 'actress', 'beauty', 'icon', 'woman', 'makeup', 'art', 'red', 'liztaylor', 'hermitage_lausanne', 'bookshop', 'american', 'smoke', 'mouth', 'cinema']",1473846747,hermitage_lausanne
1961,1080,1080,14288018_655765057925198_1573627395_n.jpg,70,1335636975726085197,2127643273,BKJIsC_B8RN,"['4', 'frais', '1981', 'collection', 'privée', 'maispasque', 'papier', 'peinture', 'site', 'musee', 'acrylique', 'artbrut', 'art', 'couleurs', 'mais', 'contemporain', 'voir', 'hermitage_lausanne', 'Sortie', 'e171', 'vie', 'salles', 'jeandubuffet', 'dubuffet', 'personnages']",1473440356,hermitage_lausanne
1962,1080,1080,14156421_181390185624790_1371552968_n.jpg,75,1334947754690051644,2127643273,BKGr-j4AX48,"['campagne', 'champêtre', 'jeux', 'nature', 'déjeuner', 'picnic', 'mylausanne', 'herbe', 'Lausanne', 'place', 'bienvenue', 'letthesunshine', 'playground', 'welcome', 'Hermitage_Lausanne', 'outdoors']",1473358195,hermitage_lausanne
1963,1080,1080,14156549_152051368575495_297813355_n.jpg,68,1333929358393364238,2127643273,BKDEa8agE8O,"['guillaumereymond', 'mylausanne', 'notsonoisy', 'humain', 'musées', 'la_nuitdesmusees', 'museebolo', 'choisissez', 'samedi', 'nuit', 'archizoom', 'lematindimanche', 'viens', 'parcours', 'preparezvous', 'Hermitage_Lausanne', 'septembre', 'choisistonparcours', 'programme', 'alphabet', 'beyondthelimits', 'performance', 'ndm', 'lanuitdesmusees', 'participer', 'Lausanne']",1473236792,hermitage_lausanne
1964,1080,1080,14241029_279652815750366_824534026_n.jpg,80,1331771385420405596,2127643273,BJ7ZwTeA1tc,"['1947', 'hair', 'detail', 'lausanne', 'ecrivain', 'poem', 'aujourdhui', 'artaud', 'ans', 'regard', '120', 'writing', 'voice', 'french', 'nose', 'drama', 'autoportrait', 'antoninartaud', 'drawing', 'hermitage_lausanne', '1896', 'eyes', 'pen', 'poète', 'writer', 'antonin']",1472979542,hermitage_lausanne
1965,1080,1080,14134675_307228929643712_1343346968_n.jpg,91,1330533891877906225,2127643273,BJ3AYZzACcx,"['foret', 'snow', 'fox', 'traces', 'fresh', 'lausanne', 'car', 'nofilter', 'plongez', 'nuit', 'solitude', 'renard', 'landscape', 'paysage', 'contemporaryart', 'toile', 'svenkroner', 'nature', 'art', 'shadow', 'Envie', 'hiver', 'neige', 'hermitage_lausanne', 'fraîcheur', 'night', 'expo']",1472832021,hermitage_lausanne
1966,1080,1080,14145490_1148116911927683_867427694_n.jpg,88,1329668628521631692,2127643273,BJz7pKgAz_M,"['sweet', 'pistil', 'vol', 'lausanne', 'bumblebee', 'thankyou', 'love', 'flowerpower', 'food', 'mother', 'beauty', 'bourdon', 'flowers', 'rimskykorsakov', 'nature', 'orchard', 'rose', 'pink', 'verger', 'earth', 'hermitage_lausanne', 'delicious', 'summer', 'rosetremiere', 'yellow', 'happiness']",1472728874,hermitage_lausanne
1967,1080,1080,14128796_677353059087026_677449162_n.jpg,15,1328175473847201190,2638035100,BJuoI52DG2m,"['hermitage', 'Fondationdelhermitage', 'UK_airship_disaster', 'hermitage_lausanne', 'Christoph_Draeger', 'puzzle', 'carcasse', 'christophdraeger', 'dirigeable']",1472550876,hermitage_lausanne
1968,1349,1080,14063487_344045182649833_820536246_n.jpg,78,1326787969016864041,17176230,BJpsqDRgx0p,"['brunch', 'foodpics', 'creamcheese', 'hermitage_lausanne', 'restaurant_lesquisse', 'bagel', 'eattheworld', 'foodlover', 'swissfood', 'pancakes', 'igerssuisse', 'sunday', 'foodie', 'lausanne', 'igerslausanne', 'food', 'instafood', 'lausanneàtable']",1472385472,hermitage_lausanne
1969,1080,1080,13686802_1228470350560243_1988400454_n.jpg,68,1326226251433884825,2127643273,BJns7_Ag7yZ,"['merci', 'music', 'hermitage_lausanne', 'free', 'mylausanne', 'lausanneestivale', 'ejma', 'encours', 'live', 'ceruleanpoppy', 'Lausanne', 'concert', 'parc', 'tonight', 'cool', 'Répétition', 'openair', 'before', 'jazz']",1472318510,hermitage_lausanne
1970,1080,1080,13707008_167829340290670_534632028_n.jpg,61,1324723714411137046,2127643273,BJiXTMXAwgW,"['alerte', 'space', 'blue', 'precious', 'forever', 'canicule', 'freshness', 'time', 'have', 'carpet', 'nice', 'british', 'shoes', 'salon', 'velvet', 'villa', 'museum', 'history', 'teenager', 'room', 'rest', 'iphone', 'cap', 'hermitage_lausanne', 'bleu', 'white', 'deco', 'wallpaper', 'chinese', 'enjoy']",1472139394,hermitage_lausanne
1971,1080,1080,14072861_1748716148718532_263845234_n.jpg,55,1324000399983671856,2127643273,BJfy1lTgHow,"['voyage', 'catastrophe', 'apocalyptique', 'lapremiere', 'radiotelevisionsuisse', 'lausanne', 'vertigo', 'aeronef', 'serie', 'fascination', 'chute', 'drame', 'history', 'Beauvais', 'rts', 'britannique', 'tragédie', 'parle', 'christophdraeger', 'dirigeable', 'photo', 'accident', '1930', 'hermitage_lausanne', 'puzzle', 'on', 'souvenir']",1472053168,hermitage_lausanne
1972,1080,1080,13694799_1786840514864133_1135614692_n.jpg,21,1321273855298005528,993847942,BJWG5IsDGoY,"['hermitage_lausanne', 'switzerland', 'keithharing', 'lausanne']",1471728139,hermitage_lausanne
1973,1080,1080,13774719_107063403078805_1195436323_n.jpg,97,1320330673843719466,2127643273,BJSwcCggc0q,"['mylausanne', 'happy', 'riodejaneiro', 'likes', 'museums', 'pré', 'happylilly', 'olympics', 'brasil', 'cow', 'naturelovers', 'rio', 'bonheur', 'swiss', 'nature', 'switzerland', 'art', 'rio2016', 'ambassador', 'too', 'swissando', 'hermitage_lausanne', 'Lausanne', 'parc', 'lebonheurestdanslepré']",1471615703,hermitage_lausanne
1974,1080,1080,13724556_1300479783309787_783494855_n.jpg,69,1319426120747297776,2127643273,BJPixDyg6vw,"['scolaire', '12', 'hermitage_lausanne', 'free', 'jeux', 'petit', 'tour', 'years', 'entry', 'entrée', '6', 'ans', '18', 'rentrée', 'parcours', 'old', 'libre', 'basquiat', 'kids', 'lausanne']",1471507872,hermitage_lausanne
1975,1080,1080,14027276_168594553569873_2134399989_n.jpg,54,1318098632406359357,2127643273,BJK07j7gl09,"['garden', 'mylausanne', 'coins', 'lausanne', 'pokemongo', 'have', 'around', 'pokestop', 'museum', 'visit', '5', 'me', 'fun', 'all', 'hermitage_lausanne', 'parc', 'can', 'you', 'pokedex', 'exhibition', 'pokemon', 'catch', 'enjoy']",1471349623,hermitage_lausanne
1976,1080,1080,13671367_165310353898698_811436083_n.jpg,67,1315260414183019102,2127643273,BJAvmDOgxJe,"['artiste', 'visite', 'tissu', 'lausanne', 'popart', 'bertrandlavier', 'guest', 'readymade', 'expo', 'acrylique', 'special', 'ikea', 'french', 'abstraction', 'hermitage_lausanne', 'inspiration', '2004', 'ameublement', 'humor', 'decoration', 'phare']",1471011281,hermitage_lausanne
1977,1080,1080,13767588_1376859902328538_1073389408_n.jpg,53,1314680832287562747,2127643273,BI-r0Bhg9v7,"['2', 'fontaine', 'hermitage_lausanne', 'chasse', 'kids', 'green', 'landscape', 'red', 'petits', 'summer', 'lausanne', 'water', 'épuisette', 'fish', 'poissons', 'time', 'enjoy']",1470942189,hermitage_lausanne
1978,1080,1080,13704282_229197467480740_22887293_n.jpg,74,1313683799804017947,2127643273,BI7JHSqgP0b,"['1926', 'melancolia', 'cézanne', 'lausanne', 'renaissance', 'lips', 'nofilter', 'albertogiacometti', 'femme', 'smile', 'admiration', 'beauty', 'toile', 'learning', 'look', 'nose', 'art', '1936', 'giacometti', 'face', 'hermitage_lausanne', 'derain', 'portrait', 'eyes', '1928']",1470823334,hermitage_lausanne
1979,1080,1080,13724457_1013755988678195_1380016097_n.jpg,70,1307786731667333337,2127643273,BImMRp_ACDZ,"['sortie', 'printemps', 'hermitage_lausanne', 'onthespot', 'cinéma', 'nature', 'film', 'mariejoseburki', 'parc', 'longmetrage', 'hetre', 'art', 'tournage', 'prochain', 'arbre', 'pleureur', 'vidéo']",1470120348,hermitage_lausanne
1980,1349,1080,13722310_988098007971949_1227453183_n.jpg,74,1306480514034784683,17176230,BIhjRsBA1mr,"['igersswitzerland', 'igerssuisse', 'lausanne', 'brunch', 'eattheworld', 'poachedeggs', 'food', 'instafood', 'eggsbenedict', 'sunday', 'ig_switzerland', 'ig_swiss', 'igersswiss', 'lausanneàtable', 'foodpics', 'hermitage_lausanne', 'restaurant_lesquisse', 'foodlover', 'swissfood', 'foodie', 'igerslausanne']",1469964635,hermitage_lausanne
1981,1080,1080,13722280_274461409583809_32837068_n.jpg,56,1303645049128541368,2127643273,BIXekPigNy4,"['feet', 'mylausanne', 'walk', 'zinc', 'oeuvre', 'etage', '1', 'summer', 'light', 'àcôtédelaplaque', 'aluminium', 'ihavesomethingwithfloors', 'shoes', 'carlandre', 'walkonthewildside', 'art', 'dipole', 'même', 'floor', 'hermitage_lausanne', 'exhibition', '1975', 'musee', 'marcher']",1469626621,hermitage_lausanne
1982,1080,1080,13707184_1794397697438302_1214226233_n.jpg,21,1302811688211176726,2638035100,BIUhFPtDd0W,"['hermitage', 'enfants', 'hermitage_lausanne', 'art_contemporain', 'museedelhermitage', 'parcours_jeu', 'penck']",1469527277,hermitage_lausanne
1983,1080,1080,13694811_1034910383283089_269592629_n.jpg,75,1301391404727037060,2127643273,BIPeJZogGyE,"['sunshine', 'garden', 'mylausanne', 'welcome', 'window', 'balcony', 'open', 'naturelover', 'park', 'view', 'museum', 'sun', 'veranda', 'flowers', 'nature', 'sunday', 'beautiful', 'Summertime', 'hermitage_lausanne', 'capucines', 'house', 'enjoy']",1469357966,hermitage_lausanne
1984,1080,1080,13774304_1056081237806426_961892465_n.jpg,61,1299271212123422686,2127643273,BIH8EiZgf_e,"['oldcat', 'lucky', 'catnap', 'happy', 'oupas', 'holiday', 'lausanne', 'catlover', 'chat', 'matin', 'soleil', 'rouky', 'nature', 'cataddict', 'red', 'sieste', 'hermitage_lausanne', 'bonnesvacances', 'white', 'cat', 'nap', 'sunlight', 'dreaming']",1469105219,hermitage_lausanne
1985,1080,1080,13744004_535205530014114_309098243_n.jpg,52,1298620081642928069,2127643273,BIFoBV4g_fF,"['mylausanne', 'fresh', 'parasol', 'myswitzerland', 'green', 'cocktail', 'ombres', 'myvaud', 'afternoon', 'magic', 'sun', 'atmosphere', 'shadow', 'terrasse', 'pelouse', 'hermitage_lausanne', 'parasols', 'jeux', 'restaurant', 'restaurant_lesquisse', 'lawn', 'enjoy']",1469027599,hermitage_lausanne
1986,1080,1080,13734484_496625217193531_697823444_n.jpg,101,1297335825922678158,2127643273,BIBEA9igl2O,"['download', 'leonarddevinci', 'endofsale', 'via', 'googleplay', 'leonardo', 'facetoface', 'app', 'lausanne', 'collage', 'mobile', 'listen', 'dollar', 'skull', 'audioguide', 'appstore', 'joconde', 'with', 'gold', 'bones', 'voice', 'free', 'painting', 'art', 'keithharing', 'monalisa', 'red', 'money', 'collector', 'hermitage_lausanne']",1468874503,hermitage_lausanne
1987,1080,1080,13741383_504528419739720_1453426851_n.jpg,67,1295540124079268799,2127643273,BH6ruD4AqO_,"['kiss', 'care', 'allyouneedislove', 'detail', 'actuellement', 'love', 'collection', 'salon', 'morethanever', 'douceur', 'beauty', 'art', 'tenderness', 'amour', 'loveisallyouneed', 'family', 'voir', 'children', 'hermitage_lausanne', 'tableau', 'bleu', 'peace', 'paix', 'berthemorisot']",1468660439,hermitage_lausanne
1988,1080,1080,13642870_1106636939406361_9858930_n.jpg,74,1294831825981660442,2127643273,BH4Kq93gd0a,"['2', 'jorn', 'freedom', 'detail', 'lausanne', 'nofilter', 'colors', 'collection', 'privée', 'favorite', 'cobra', 'creativity', 'piece', 'energy', 'one', 'asgerjorn', 'floor', 'collector', 'hermitage_lausanne', '1966', 'life']",1468576003,hermitage_lausanne
1989,1080,1080,13741227_1327676170594066_2092371600_n.jpg,64,1294169058320613106,2127643273,BH1z-bYgH7y,"['changer', 'sourire', 'artcontemporain', 'terracotta', 'xix', 'terrecuite', 'smile', 'carpeaux', 'maussade', 'Hermitage_Lausanne', 'soleil', 'rieuse', 'napolitaine', 'sculpture', 'privatecollection', 'rayon', 'buste', 'Lausanne', 'temps', 'exhibition', 'terre', 'Jean']",1468496995,hermitage_lausanne
1990,1080,1080,13652156_101223493650848_1342827345_n.jpg,58,1293384529695813351,2127643273,BHzBmCKgS7n,"['oeuvre', 'à', 'rouge', 'lausanne', 'concours', 'enfants', 'loup', 'ans', 'pencil', 'hood', 'little', 'expo', 'dessins', 'dessin', 'invite', 'merci', 'petit', 'joli', 'basquiat', 'Micaela', 'red', 'fairytale', 'riding', 'contest', 'hermitage_lausanne', '6', 'chaperon', 'phare']",1468403472,hermitage_lausanne
1991,1080,1080,13628348_1618066145173047_1308363844_n.jpg,61,1290717716126224600,2127643273,BHpjOyfAdDY,"['nothingtodo', 'foot', 'blue', 'rouge', 'thankyou', 'green', 'finale', 'football', 'blanc', 'merci', 'louisebourgeois', 'basquiat', 'red', 'dejeunersurlherbe', 'bleu', 'bourgeois', 'sign', 'rienavoir', 'quelemeilleurgagne', 'dog', 'white', 'hermitage_lausanne', 'parc', 'lost', 'soulages', 'dubuffet', 'enjoy']",1468085563,hermitage_lausanne
1992,1080,1080,13551627_1569397040023305_1171564373_n.jpg,84,1289062607268886154,2127643273,BHjq5yPgDaK,"['rainbow', 'filter', 'noir', 'great', 'mylausanne', 'black', 'effect', 'happy', 'wall', 'blue', 'rouge', 'lausanne', 'thanks', 'window', 'green', 'nofilter', 'colors', 'wonderful', 'soleil', 'nature', 'orange', 'red', 'arc', 'vert', 'jaune', 'hermitage_lausanne', 'bleu', 'instagram', 'salles', 'yellow']",1467888259,hermitage_lausanne
1993,1080,1080,13525440_1568656783438596_1008673473_n.jpg,70,1285652454909801715,2127643273,BHXjhiXgfTz,"['music', 'crazy', 'many', 'students', 'funk', 'ejma', 'lausanneestivale', 'band', 'lausanne', 'synthesizer', 'thanks', 'jazz', 'guitar', 'school', 'cool', 'minute', 'trompet', 'play', 'smooth', 'battery', 'saxophon', 'hermitage_lausanne', 'parc', 'amazing', 'summer']",1467481737,hermitage_lausanne
1994,1080,1080,13584078_517917005000136_5384748_n.jpg,72,1284320139537490165,2127643273,BHS0ly_AyD1,"['flowers', 'repetition', 'hermitage_lausanne', 'lookingatart', 'whynot', 'workofart', 'white', 'knitting', 'symbol', 'motif', 'exhibition', 'feminism', 'here', 'wool', 'guidedtour', 'red', 'contemporaryart', 'green', 'rosemarietrockel', 'enjoy']",1467322913,hermitage_lausanne
1995,1080,1080,13437321_789824521152658_1537847481_n.jpg,42,1281833222375911277,2127643273,BHJ_IY5Aq9t,"['sunshine', 'garden', 'arrivée', 'mylausanne', 'blackandwhite', 'green', 'jazz', 'and', 'cocktail', 'more', 'Ville', 'speech', 'merci', 'opening', 'fun', 'party', 'mini', 'red', 'invités', 'dames', 'pause', 'hermitage_lausanne', 'vinsdelausanne', 'white', 'wine', 'Lausanne', 'drinks', 'juice', 'water']",1467026449,hermitage_lausanne
1996,1080,1080,13473281_287759384947597_1797516574_n.jpg,85,1280605224997797713,2127643273,BHFn6rNgL9R,"['affiche', 'readmylips', 'andrewmansfield', 'mansfield', 'glamour', 'welcome', 'lips', 'window', 'interior', 'lipstick', 'trees', 'smile', 'poster', 'veranda', 'transparence', 'woman', 'nature', 'look', 'leaves', 'exterior', 'hermitage_lausanne', 'Lausanne', 'eyes', 'summer']",1466880060,hermitage_lausanne
1997,750,750,13473270_465210030353148_835106534_n.jpg,48,1279586270179487969,2127643273,BHCAO7lg_Dh,"['2', 'maquette', 'mylausanne', 'titanic', 'eiffeltower', 'map', 'apesanteur', 'classes', 'wood', 'school', 'paris', 'anotherworld', 'tour', 'schoolchildren', '1993', 'eiffel', 'chrisburden', 'teacher', 'plan', 'meccano', 'croisière', 'boat', 'hermitage_lausanne', 'amazing', 'disney']",1466758591,hermitage_lausanne
1998,1080,1080,13392763_613094322180111_168170706_n.jpg,61,1279173183256341270,2127643273,BHAiTuaMysW,"['vernissage', 'garden', 'mylausanne', 'happy', 'welcome', 'Lausanne', 'art', 'Hermitage_Lausanne', 'exhibition', 'crowd', 'people', 'museum', 'sun', 'event']",1466709348,hermitage_lausanne
1999,1080,1080,13392795_1776040666014401_2099943694_n.jpg,64,1278932230943746214,2127643273,BG_rhaFMyim,"['sale', 'mylausanne', 'mementomori', 'lausanne', 'crane', 'dollar', 'drôles', 'skull', 'leonardodavinci', 'tonight', '1984', 'louvre', 'paris', 'gold', 'opening', 'keithharing', 'monalisa', 'money', 'dames', 'end', 'vernissage', 'hermitage_lausanne', 'pm', '6', 'tetedemort', 'amazing', 'vert']",1466680624,hermitage_lausanne
2000,1080,1080,13422847_568668539988673_598887395_n.jpg,4,1278482068912406171,2190058774,BG-FKsBOv6b,"['dubuffet', 'hermitage_lausanne']",1466626960,hermitage_lausanne
2001,1080,1080,13385762_1913257242234318_1850564743_n.jpg,4,1278481416379367029,2190058774,BG-FBMTOv51,"['mansfield', 'hermitage_lausanne', 'expo']",1466626883,hermitage_lausanne
2002,1080,1080,13402663_277592199298388_546707088_n.jpg,8,1278409715457130208,2190058774,BG90tznOv7g,"['blackandwhite', 'hermitage_lausanne', 'garden']",1466618335,hermitage_lausanne
2003,1080,1080,13422828_204540709941412_1837165523_n.jpg,6,1278409312032194260,2190058774,BG90n75Ov7U,"['blackandwhite', 'hermitage_lausanne', 'lausanne', 'garden']",1466618287,hermitage_lausanne
2004,1080,1080,13413316_540114719521972_654065061_n.jpg,4,1278480703247023702,2190058774,BG-E20JOv5W,"['blackandwhite', 'hermitage_lausanne']",1466626798,hermitage_lausanne
2005,1080,1080,13423453_1209191565780077_465288150_n.jpg,65,1274696472103954958,2127643273,BGwobAQMyoO,"['chemise', 'toiles', 'avantpremiere', 'contemporary', 'winds', 'camouflage', 'print', 'presse', 'art', 'imprime', 'celestial', 'contemporain', 'lifting', 'hermitage_lausanne', 'deux', 'cameleon', 'marktobey', 'drift', 'shirt', 'tobey', 'conférence']",1466175682,hermitage_lausanne
2006,1080,1080,13422993_1742769055993176_672077707_n.jpg,59,1273838674642152158,2127643273,BGtlYaHMyre,"['lièvre', 'classic', 'bronze', 'ombre', 'contemporary', 'hare', 'oreille', 'softart', 'wehaveathingforshadows', 'museum', 'animal', 'anthropomorphic', 'sculpture', 'privatecollection', 'humour', 'art', 'shadow', 'collectionprivee', 'voir', 'hermitage_lausanne', 'ear', 'Lausanne', 'barryflanagan', 'combles']",1466073425,hermitage_lausanne
2007,1350,1080,13437342_248522162194680_1223410817_n.jpg,6,1272588432913568317,3308361379,BGpJG_xFZI9,"['copie', 'hermitage_lausanne', 'aquarelle', 'gotoartLausanne', 'lausanne', 'dessin']",1465924384,hermitage_lausanne
2008,810,1080,13394911_234299840290013_439690951_n.jpg,17,1271032601990501328,3308361379,BGjnWrTlZPQ,"['hermitage_lausanne', 'watercolor', 'exposition', 'art', 'workshop', 'gotoartLausanne', 'dessin', 'lausanne']",1465738915,hermitage_lausanne
2009,950,1080,13398669_1753701438200885_584556215_n.jpg,6,1269745258482471260,3308361379,BGfCpXPFZFc,"['aquarelle', 'hermitage_lausanne', 'gotoartLausanne', 'art']",1465585451,hermitage_lausanne
2010,1080,1080,13408969_1601051263545210_1422081721_n.jpg,6,1269570356156666479,3308361379,BGea4MwFZJv,"['hermitage_lausanne', 'aquarelle', 'art', 'couleurs', 'gotoartLausanne', 'dessin', 'paysage']",1465564601,hermitage_lausanne
2011,1080,1080,13395086_1745130965734280_1872702689_n.jpg,6,1269566320607072723,3308361379,BGeZ9eWlZHT,"['hermitage_lausanne', 'aquarelle', 'art', 'peinture', 'couleurs', 'vie', 'paysage', 'gotoartlausanne']",1465564120,hermitage_lausanne
2012,1080,1080,13422949_491926387669601_704652978_n.jpg,75,1269565748262676509,2127643273,BGeZ1JUMygd,"['handlewithcare', 'colors', 'hermitage_lausanne', 'photography', 'montage', 'warning', 'sculpture', 'inprogress', 'modern', 'art', 'metal', 'exhibition', 'chrisburden', 'amazing', 'johnchamberlain', 'contemporary', 'clash', 'performance', 'works', 'shoot']",1465564052,hermitage_lausanne
2013,1080,1080,13398420_827966327304013_902958586_n.jpg,15,1269541871563151057,2638035100,BGeUZsaAZbR,"['lumiere', 'hermitage_lausanne', 'vue', 'ombre', 'nofilter']",1465561206,hermitage_lausanne
2014,1080,1080,13398465_1705621386378136_402738846_n.jpg,51,1268744649509644591,2127643273,BGbfIlgsykv,"['soins', 'set', 'making', 'light', 'lausanne', 'grey', 'kiffez', 'ja', 'kiefer', 'expo', 'beige', 'stars', 'flowers', 'art', 'of', 'hermitage_lausanne', 'cream', 'préparation', 'anselmkiefer', 'petits', 'shirt', 'atelier']",1465466170,hermitage_lausanne
2015,1080,1080,13398759_259112361115537_1591543196_n.jpg,36,1268215171377212083,2127643273,BGZmvqksyqz,"['ombrechinoise', 'mylausanne', 'ombre', 'lausanne', 'vide', 'privee', 'plexiglass', 'collection', 'accrochage', 'vitrine', 'decouverte', 'impatience', 'art', 'comingsoon', 'lumiere', 'gants', 'hermitage_lausanne', 'exposition', 'reflets', 'wonder', 'contemporain', 'transparent']",1465403051,hermitage_lausanne
2016,1080,1080,13398901_1111138308942323_1803148072_n.jpg,46,1267379625218222885,2127643273,BGWow3ksysl,"['émerveillement', 'colors', 'hermitage_lausanne', 'cutter', 'scotch', 'orange', 'frame', 'ellipse', 'droite', 'accrochage', 'caisses', '1988', 'red', 'pink', 'robertmangold', 'map', 'commencer']",1465303446,hermitage_lausanne
2017,1079,1080,13269508_1796502100580993_1781771307_n.jpg,39,1263648435067890615,2127643273,BGJYY59Myu3,"['hands', 'surson31', 'workinprogress', 'travaux', 'gloves', 'peinture', 'museum', 'nettoyage', 'openingsoon', 'painting', 'accueillir', 'bientôt', 'orange', 'art', 'installation', 'musée', 'gants', 'hermitage_lausanne', 'clean', 'chantier', 'mains']",1464858653,hermitage_lausanne
2018,1080,1080,13259036_525519750966024_1061844141_n.jpg,104,1262804514786551696,37031832,BGGYgP8nKeQ,"['hermitage_Lausanne', 'mylausanne', 'myvaud', 'Lausanne', 'Vaud']",1464758050,hermitage_lausanne
2019,1080,1080,13267537_1653285768329044_1464889775_n.jpg,40,1262240975618779720,2127643273,BGEYXrMsypI,"['hermitage_lausanne', 'abstrait', 'oeuvres', 'arrivée', 'soon', 'blackandwhite', 'workinprogress', 'cimaises', 'expressionism', 'expressionisme', 'contemporaryart']",1464690871,hermitage_lausanne
2020,750,750,13259044_1348635041818105_461237804_n.jpg,46,1260355302339062669,2127643273,BF9rnhGsyuN,"['tableaux', 'mylausanne', 'rainyday', 'happy', 'rain', 'lausanne', 'pluie', 'panique', 'good', 'storm', 'safeandsound', 'soirée', 'abri', 'sainsetsaufs', 'safe', 'soir', 'dimanche', 'saturday', 'umbrella', 'art', 'evening', 'avis', 'belle', 'hermitage_lausanne', 'seeyousoon', 'mudac', 'exposition', 'tempete', 'night']",1464466081,hermitage_lausanne
2021,1080,1080,13269334_1201654096542048_1493098115_n.jpg,59,1259516556135836294,2127643273,BF6s6J1MyqG,"['sky', 'lausanne', 'green', 'verde', 'ciel', 'lupin', 'air', 'maison', 'sole', 'himmel', 'sun', 'ouvert', 'lupine', 'nature', 'weekend', 'casa', 'grün', 'musée', 'natura', 'lui', 'hermitage_lausanne', 'hause', 'cielo', 'si', 'parc', 'house', 'sonne', 'natur', 'vert', 'enjoy']",1464366095,hermitage_lausanne
2022,1080,1080,13116573_743589952447694_1214468460_n.jpg,45,1257911015596829524,2127643273,BF0_2drsytU,"['signac', 'petite', 'septembre', 'occasion', 'arrivederci', 'hermitage_lausanne', 'svizzera', '2016', 'aurevoir', 'LAC', 'bye', 'museo', 'arte', 'tessin', 'séance', 'italiana', 'ticino', 'escapade', 'expo', 'lugano']",1464174700,hermitage_lausanne
2023,1080,1080,13269574_1694633140810326_140143911_n.jpg,107,1257344916474602935,37031832,BFy_IoynKW3,"['signac', 'venise', 'hermitage_lausanne', 'paulsignac', 'mylausanne', 'pointillisme', 'Lausanne', 'igerslausanne']",1464107215,hermitage_lausanne
2024,1080,1080,13248755_1053094808098956_392248923_n.jpg,57,1257256369828080594,2127643273,BFyrAHTMyvS,"['berne', 'blau', 'affiche', 'rayures', 'hund', 'chien', 'expo', 'weiss', 'impression', 'poster', 'druck', 'louisebourgeois', 'print', 'schweiz', 'serigraphie', 'tapis', 'imprimeur', 'hermitage_lausanne', 'bourgeois', 'dog', 'bald', 'été', 'volant', 'bern', 'plakat', 'rot']",1464096660,hermitage_lausanne
2025,1080,1080,13256664_227958017596163_1595911302_n.jpg,43,1256487542211160483,2127643273,BFv8MMyMymj,"['huit', 'copie', '1888', 'carton', '1889', 'coupes', 'hermitage_lausanne', 'huile', 'sphère', 'couleurs', 'premier', 'plan', 'louishayet', 'de', 'train']",1464005008,hermitage_lausanne
2026,1080,1080,13248971_1735593663375532_1060071326_n.jpg,48,1254268239143446952,2127643273,BFoDlFvMymo,"['ailleurs', 'sky', 'signac', 'hermitage_lausanne', 'students', 'lines', 'schoolchildren', 'last', 'écoles', 'jour', 'weekend', 'blue', 'exhibition', 'sunday', 'hurryup', 'airplane', 'lausanne', 'day', 'travel', 'sun']",1463740447,hermitage_lausanne
